id,type,latitude,longitude,shop_type,name,address,street,city,postcode
10935259573,node,53.3242683,-6.3491664,car,No Lemons Cars,Long Mile Road,Long Mile Road,,
10940465241,node,54.1158499,-6.7330457,funeral_directors,Ward's Funeral Home,"Dublin Road, Castleblayney",Dublin Road,Castleblayney,
10941496500,node,53.3405208,-6.2609568,gift,Disney Store,"60-61, Grafton Street, Dublin",Grafton Street,Dublin,
10941578639,node,54.6768401,-5.8921563,alcohol,The Sipster Store,"607, Shore Road, Newtownabbey, BT37 0ST",Shore Road,Newtownabbey,BT37 0ST
10945562425,node,53.4229576,-6.2448759,coffee,Café Bar,,,,
10951459405,node,53.3728989,-6.3612343,hairdresser,The cutting crew,Castleknock,,Castleknock,
10951476506,node,53.2866498,-6.3620937,laundry,Zip & Stitch,"The Village Square, Old Bawn Road, Tallaght","The Village Square, Old Bawn Road",Tallaght,
10951811254,node,53.2663402,-6.1834408,butcher,The Scarlet Heifer,,,,
10951811259,node,53.2666275,-6.183714,chemist,Pure Pharmacy,,,,
10951811268,node,53.2663662,-6.1834655,pet_grooming,Unleashed,"3a, Brighton Road",Brighton Road,,
10951811270,node,53.2664262,-6.1835061,hairdresser,Santanna Hair Studio,,,,
10951811271,node,53.2665103,-6.1833988,frame,Fox Framing,,,,
10951811274,node,53.2665501,-6.1836419,clothes,Alice May Bridal,,,,
10951811279,node,53.2660068,-6.1837566,car,Fagans,,,,
10951811280,node,53.2659801,-6.1837447,dry_cleaning,Foxrock Cleaners,,,,
10951811284,node,53.2662562,-6.1834012,deli,Thomas's of Foxrock,,,,
10951811285,node,53.2662832,-6.1834081,beauty,Iconic Beauty,,,,
10951811286,node,53.2663018,-6.1834208,clothes,Cassini Boutique,,,,
10951811287,node,53.2663207,-6.1834285,hairdresser,The Best Barber,,,,
10951829072,node,53.2667235,-6.1843221,art,The Guinness Gallery,,,,
10957057429,node,54.5138467,-6.0654196,car_repair,Crossey's Garage,,,,
10961311605,node,55.1199025,-8.1334843,laundry,Revolution Laundry,,,,
10963321221,node,54.191055,-6.3484321,variety_store,B&M,,,,
10963323171,node,53.9046289,-6.8042949,shoes,Elizabeth Martin Footwear,,,,
10963323172,node,53.9046858,-6.8043204,clothes,M&F Stores,,,,
10963323173,node,53.9047608,-6.8043325,hairdresser,Creative Edge,,,,
10963373252,node,53.9039587,-6.8047036,newsagent,Carmel's,,,,
10963373276,node,53.9043501,-6.804831,hairdresser,Kings Barbers,,,,
10963602405,node,53.9054322,-6.805172,convenience,Polski Sklep,,,,
10963812608,node,53.9068815,-6.8055059,hairdresser,Prestige Barbers,,,,
10963812609,node,53.9068234,-6.8054899,beauty,Kingscourt Skin & Beauty,,,,
10965538600,node,53.3369419,-6.4684979,supermarket,ALDI,"The Crossings, Adamstown",The Crossings,Adamstown,
10965538601,node,53.3366769,-6.4689744,supermarket,Tesco,"Station Road, Adamstown",Station Road,Adamstown,
10969459587,node,53.8113957,-6.9468944,hairdresser,Aidan's Barber Shop,,,,
10969460540,node,53.8118948,-6.9489339,laundry,Ace,,,,
10969460541,node,53.8118432,-6.9489129,beauty,Margo's,,,,
10969460542,node,53.8117298,-6.9489979,hairdresser,The Barber’s Shop,,,,
10969460543,node,53.8117518,-6.9492983,charity,Sosad St Dymphna,,,,
10969468878,node,53.2210593,-6.9942181,supermarket,Hackets Supermarket,,,,
10973602828,node,53.3482278,-6.2619512,jewelry,Patrick Glynn,"Middle Abbey Street, Dublin",Middle Abbey Street,Dublin,
10974916369,node,53.6147019,-10.1999299,bicycle,Bike Rental,"Middlequarter, Inishbofin, H91 7H56",Middlequarter,Inishbofin,H91 7H56
10977322555,node,53.9165706,-6.970584,beauty,Blossoms Beauty Salon,,,,
10977322556,node,53.9165942,-6.9706329,yes,Something Different,,,,
10977322577,node,53.916875,-6.9712478,tailor,Sandra's Alterations,,,,
10977322578,node,53.9168092,-6.9710984,charity,Supporting Palliative Care Cavan Monaghan,,,,
10977322580,node,53.9173888,-6.9716796,alcohol,Carry Out,,,,
10977322583,node,53.91724,-6.9713519,hairdresser,Angie's Hair Salon,,,,
10977322597,node,53.9169383,-6.9707217,hardware,Coote,,,,
10977322598,node,53.9169151,-6.9706608,beauty,Essential Beauty Skin & Laser,,,,
10977326312,node,53.9164346,-6.9695915,computer,Computer & Phone Repairs,,,,
10977326313,node,53.9157788,-6.9691842,pet_grooming,Graeme's Groom Room,,,,
10977326315,node,53.91568,-6.9693019,laundry,Unknown,,,,
